,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
166,17500,404.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
167,20000,390.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
168,22500,382.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
169,25000,456.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
170,27500,706.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
171,30000,500.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
172,32500,430.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
173,35000,488.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
174,37500,574.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
175,40000,470.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
176,42500,466.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
177,45000,778.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
178,47500,612.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
179,50000,628.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
180,52500,832.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
181,55000,836.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
182,57500,730.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
183,60000,818.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
