,ENV,Step,TIME-SIG,Unnamed: 0,Reward,ACTION-BUFFER-SIZE,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,SEED,simple,rainbow,human,random,ARK2,normalized_reward
2962,road_runner,12500,0.9,14948,604.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.07563668858109401
2963,road_runner,12500,1.0,15268,428.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.053169081508904065
2964,road_runner,15000,0.5,15109,624.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.07818982574838833
2965,road_runner,15000,0.75,14789,480.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.059807238143869276
2966,road_runner,15000,0.9,14949,204.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.024573945235207763
2967,road_runner,15000,1.0,15269,492.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.061339120444245866
2968,road_runner,17500,0.5,15110,372.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.04602029744047999
2969,road_runner,17500,0.75,14790,520.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.0649135124784579
2970,road_runner,17500,0.9,14950,480.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.059807238143869276
2971,road_runner,17500,1.0,15270,384.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.04755217974085658
2972,road_runner,20000,0.5,15111,460.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.05725410097657497
2973,road_runner,20000,0.75,14791,372.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.04602029744047999
2974,road_runner,20000,0.9,14951,640.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.08023233548222378
2975,road_runner,20000,1.0,15271,1064.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.13435884342886323
2976,road_runner,22500,0.5,15112,744.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.09350864875215421
2977,road_runner,22500,0.75,14792,528.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.06593476734537564
2978,road_runner,22500,0.9,14952,1188.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15018829386608795
2979,road_runner,22500,1.0,15272,964.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12159315759239166
2980,road_runner,25000,0.5,15113,560.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.07001978681304653
2981,road_runner,25000,0.75,14793,720.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.09044488415140103
2982,road_runner,25000,0.9,14953,720.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.09044488415140103
2983,road_runner,25000,1.0,15273,964.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12159315759239166
2984,road_runner,27500,0.5,15114,784.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.09861492308674283
2985,road_runner,27500,0.75,14794,764.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.09606178591944853
2986,road_runner,27500,0.9,14954,952.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12006127529201506
2987,road_runner,27500,1.0,15274,1324.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.16754962660368927
2988,road_runner,30000,0.5,15115,724.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.0909555115848599
2989,road_runner,30000,0.75,14795,616.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.07716857088147061
2990,road_runner,30000,0.9,14955,800.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.10065743282057829
2991,road_runner,30000,1.0,15275,1004.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12669943192698027
2992,road_runner,32500,0.5,15116,692.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.086870492117189
2993,road_runner,32500,0.75,14796,432.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.05367970894236293
2994,road_runner,32500,0.9,14956,1336.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.16908150890406587
2995,road_runner,32500,1.0,15276,1248.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15784770536797088
2996,road_runner,35000,0.5,15117,932.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.11750813812472075
2997,road_runner,35000,0.75,14797,548.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.06848790451266994
2998,road_runner,35000,0.9,14957,1252.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15835833280142975
2999,road_runner,35000,1.0,15277,1068.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.13486947086232207
3000,road_runner,37500,0.5,15118,1172.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.14814578413225252
3001,road_runner,37500,0.75,14798,468.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.05827535584349269
3002,road_runner,37500,0.9,14958,1012.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.127720686793898
3003,road_runner,37500,1.0,15278,1288.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1629539797025595
3004,road_runner,40000,0.5,15119,832.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.10474245228824919
3005,road_runner,40000,0.75,14799,368.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.04550967000702113
3006,road_runner,40000,0.9,14959,1432.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.18133656730707856
3007,road_runner,40000,1.0,15279,988.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12465692219314482
3008,road_runner,42500,0.5,15120,952.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12006127529201506
3009,road_runner,42500,0.75,14800,432.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.05367970894236293
3010,road_runner,42500,0.9,14960,1296.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.16397523456947724
3011,road_runner,42500,1.0,15280,1212.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15325205846684112
3012,road_runner,45000,0.5,15121,1260.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15937958766834748
3013,road_runner,45000,0.75,14801,608.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.07614731601455288
3014,road_runner,45000,0.9,14961,1316.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.16652837173677157
3015,road_runner,45000,1.0,15281,1104.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.13946511776345183
3016,road_runner,47500,0.5,15122,1228.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15529456820067658
3017,road_runner,47500,0.75,14802,708.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.08891300185102445
3018,road_runner,47500,0.9,14962,1144.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.14457139209804046
3019,road_runner,47500,1.0,15282,1096.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.13844386289653413
3020,road_runner,50000,0.5,15123,1480.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.18746409650858492
3021,road_runner,50000,0.75,14803,720.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.09044488415140103
3022,road_runner,50000,0.9,14963,1240.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15682645050105318
3023,road_runner,50000,1.0,15283,900.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.11342311865704985
3024,road_runner,52500,0.5,15124,1392.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.17623029297248996
3025,road_runner,52500,0.75,14804,692.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.086870492117189
3026,road_runner,52500,0.9,14964,1300.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1644858620029361
3027,road_runner,52500,1.0,15284,992.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1251675496266037
3028,road_runner,55000,0.5,15125,1448.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.18337907704091402
3029,road_runner,55000,0.75,14805,948.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1195506478585562
3030,road_runner,55000,0.9,14965,1516.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.19205974340971468
3031,road_runner,55000,1.0,15285,1048.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.13231633369502777
3032,road_runner,57500,0.5,15126,972.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12261441245930937
3033,road_runner,57500,0.75,14806,1076.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1358907257292398
3034,road_runner,57500,0.9,14966,1148.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.14508201953149932
3035,road_runner,57500,1.0,15286,1192.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15069892129954682
3036,road_runner,60000,0.5,15127,1040.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.13129507882811003
3037,road_runner,60000,0.75,14807,720.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.09044488415140103
3038,road_runner,60000,0.9,14967,1268.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1604008425352652
3039,road_runner,60000,1.0,15287,972.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12261441245930937
3040,road_runner,62500,0.5,15128,1192.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15069892129954682
3041,road_runner,62500,0.75,14808,1192.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15069892129954682
3042,road_runner,62500,0.9,14968,1576.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1997191549115976
3043,road_runner,62500,1.0,15288,856.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.10780621688900237
3044,road_runner,65000,0.5,15129,1276.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.16142209740218294
3045,road_runner,65000,0.75,14809,1004.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12669943192698027
3046,road_runner,65000,0.9,14969,1272.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.16091146996872407
3047,road_runner,65000,1.0,15289,936.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.11801876555817961
3048,road_runner,67500,0.5,15130,1212.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15325205846684112
3049,road_runner,67500,0.75,14810,956.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12057190272547393
3050,road_runner,67500,0.9,14970,1772.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.2247398991510819
3051,road_runner,67500,1.0,15290,1008.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12721005936043914
3052,road_runner,70000,0.5,15131,1516.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.19205974340971468
3053,road_runner,70000,0.75,14811,996.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12567817706006254
3054,road_runner,70000,0.9,14971,1512.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.19154911597625582
3055,road_runner,70000,1.0,15291,1160.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.14661390183187592
3056,road_runner,72500,0.5,15132,1428.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.18082593987361972
3057,road_runner,72500,0.75,14812,1320.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.16703899917023043
3058,road_runner,72500,0.9,14972,1776.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.22525052658454076
3059,road_runner,72500,1.0,15292,1132.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1430395097976639
3060,road_runner,75000,0.5,15133,1188.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15018829386608795
3061,road_runner,75000,0.75,14813,840.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1057637071551669
3062,road_runner,75000,0.9,14973,1328.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.16806025403714814
3063,road_runner,75000,1.0,15293,1020.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.12874194166081573
3064,road_runner,77500,0.5,15134,1040.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.13129507882811003
3065,road_runner,77500,0.75,14814,1376.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1741877832386545
3066,road_runner,77500,0.9,14974,1684.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.2135060956149869
3067,road_runner,77500,1.0,15294,880.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.11086998148975553
3068,road_runner,80000,0.5,15135,1204.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.15223080359992341
3069,road_runner,80000,0.75,14815,1280.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.1619327248356418
3070,road_runner,80000,0.9,14975,2180.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.27682389736388585
3071,road_runner,80000,1.0,15295,1308.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,5640.6,9600.0,7845.0,11.5,6204.0,0.16550711686985384
3072,seaquest,2500,0.5,15744,59.66666666666667,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,-0.00020800435697675992
3073,seaquest,2500,0.75,15424,53.66666666666667,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,-0.0003509081136783507
3074,seaquest,2500,0.9,15584,59.66666666666667,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,-0.00020800435697675992
3075,seaquest,2500,1.0,15904,52.66666666666667,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,-0.0003747254064619492
3076,seaquest,5000,0.5,15745,133.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0015528874894906195
3077,seaquest,5000,0.75,15425,156.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.002105448682070104
3078,seaquest,5000,0.9,15585,153.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0020292333451625887
3079,seaquest,5000,1.0,15905,155.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.002067341013616346
3080,seaquest,7500,0.5,15746,152.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.001991125676708831
3081,seaquest,7500,0.75,15426,176.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0025817945377420736
3082,seaquest,7500,0.9,15586,165.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.00231504085856577
3083,seaquest,7500,1.0,15906,172.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0024674715323808006
3084,seaquest,10000,0.5,15747,183.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.002734225211557103
3085,seaquest,10000,0.75,15427,196.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0030390865591871635
3086,seaquest,10000,0.9,15587,174.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.002524633035061437
3087,seaquest,10000,1.0,15907,188.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.002848548216918376
3088,seaquest,12500,0.5,15748,200.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0031534095645484365
3089,seaquest,12500,0.75,15428,212.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.003439217077951618
3090,seaquest,12500,0.9,15588,169.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.002410310029700164
3091,seaquest,12500,1.0,15908,196.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0030390865591871635
3092,seaquest,15000,0.5,15749,191.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.002924763553825891
3093,seaquest,15000,0.75,15429,240.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004087047441665496
3094,seaquest,15000,0.9,15589,173.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0025055792008345577
3095,seaquest,15000,1.0,15909,211.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.00340110940949786
3096,seaquest,17500,0.5,15750,184.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0027723328800108612
3097,seaquest,17500,0.75,15430,254.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004430016457749314
3098,seaquest,17500,0.9,15590,212.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.003439217077951618
3099,seaquest,17500,1.0,15910,213.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.003458270912178496
3100,seaquest,20000,0.5,15751,213.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.003458270912178496
3101,seaquest,20000,0.75,15431,238.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004048939773211738
3102,seaquest,20000,0.9,15591,204.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0032296249014559515
3103,seaquest,20000,1.0,15911,214.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0034773247464053754
3104,seaquest,22500,0.5,15752,234.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.003953670602077345
3105,seaquest,22500,0.75,15432,255.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004449070291976193
3106,seaquest,22500,0.9,15592,221.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0036488092544472842
3107,seaquest,22500,1.0,15912,262.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004620554800018101
3108,seaquest,25000,0.5,15753,245.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0042204242812536475
3109,seaquest,25000,0.75,15433,247.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004258531949707405
3110,seaquest,25000,0.9,15593,220.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.003629755420220406
3111,seaquest,25000,1.0,15913,244.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004201370447026769
3112,seaquest,27500,0.5,15754,240.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004087047441665496
3113,seaquest,27500,0.75,15434,258.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004525285628883707
3114,seaquest,27500,0.9,15594,237.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.00402988593898486
3115,seaquest,27500,1.0,15914,230.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.003858401430942951
3116,seaquest,30000,0.5,15755,244.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004201370447026769
3117,seaquest,30000,0.75,15435,256.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.00448717796042995
3118,seaquest,30000,0.9,15595,250.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.00433474728661492
3119,seaquest,30000,1.0,15915,237.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.00402988593898486
3120,seaquest,32500,0.5,15756,243.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004163262778573011
3121,seaquest,32500,0.75,15436,247.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.004258531949707405
3122,seaquest,32500,0.9,15596,245.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,683.3,354.1,42054.7,68.4,245.6,0.0042204242812536475
