,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
234,27500,522.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
235,30000,610.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
236,32500,780.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
237,35000,688.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
238,37500,582.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
239,40000,666.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
240,42500,382.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
241,45000,398.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
242,47500,836.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
243,50000,1240.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
244,52500,1022.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
245,55000,768.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
246,57500,442.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
247,60000,354.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
248,62500,378.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
249,65000,550.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
250,67500,490.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
251,70000,498.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
252,72500,450.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
253,75000,538.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
254,77500,584.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
255,80000,710.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
256,2500,222.5,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,2
257,5000,390.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,2
258,7500,408.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,2
259,10000,458.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,2
260,12500,458.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,2
261,15000,446.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,2
262,17500,470.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,2
263,20000,460.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,2
