,ENV,Step,EXPLORE,Reward,ACTION-BUFFER-SIZE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,FRAMESTACK,M,TIME-SIG,SEED,simple,rainbow,human,random,ARK2,normalized_reward
1196,frostbite,37500,mean,673.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.14243666315337472
1197,frostbite,40000,best fixed,306.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.05640004684389273
1198,frostbite,40000,inverse,234.66666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.039692391771089505
1199,frostbite,40000,mean,310.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.05733692469844244
1200,frostbite,42500,best fixed,314.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.05842994886208378
1201,frostbite,42500,inverse,239.33333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04078541593473084
1202,frostbite,42500,mean,396.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.0776359448803529
1203,frostbite,45000,best fixed,412.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.08138345629855175
1204,frostbite,45000,inverse,242.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04141000117109732
1205,frostbite,45000,mean,476.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.09637350197134716
1206,frostbite,47500,best fixed,365.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.0702970683530468
1207,frostbite,47500,inverse,240.66666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04109770855291407
1208,frostbite,47500,mean,550.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.11354959597142522
1209,frostbite,50000,best fixed,425.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.0843502361712925
1210,frostbite,50000,inverse,240.66666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04109770855291407
1211,frostbite,50000,mean,712.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.1514931490806886
1212,frostbite,52500,best fixed,377.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.07310770191669594
1213,frostbite,52500,inverse,238.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04047312331654761
1214,frostbite,52500,mean,391.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.07638677440761994
1215,frostbite,55000,best fixed,561.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.11620408322598276
1216,frostbite,55000,inverse,240.66666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04109770855291407
1217,frostbite,55000,mean,222.66666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.036881758207440364
1218,frostbite,57500,best fixed,469.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.09465589257133934
1219,frostbite,57500,inverse,238.66666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04062926962563922
1220,frostbite,57500,mean,265.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04687512198930398
1221,frostbite,60000,best fixed,299.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.05483858375297654
1222,frostbite,60000,inverse,242.66666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04156614748018893
1223,frostbite,60000,mean,346.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.06592497169848148
1224,frostbite,62500,best fixed,466.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.09387516102588125
1225,frostbite,62500,inverse,243.33333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04172229378928055
1226,frostbite,62500,mean,291.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.05296482804387711
1227,frostbite,65000,best fixed,440.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.08794160128039974
1228,frostbite,65000,inverse,242.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04141000117109732
1229,frostbite,65000,mean,306.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.05640004684389273
1230,frostbite,67500,best fixed,387.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.07544989655307023
1231,frostbite,67500,inverse,242.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04141000117109732
1232,frostbite,67500,mean,280.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.0503103407893196
1233,frostbite,70000,best fixed,416.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.08216418784400983
1234,frostbite,70000,inverse,240.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04094156224382246
1235,frostbite,70000,mean,400.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.07841667642581099
1236,frostbite,72500,best fixed,422.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.08356950462583441
1237,frostbite,72500,inverse,242.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04141000117109732
1238,frostbite,72500,mean,566.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.11745325369871569
1239,frostbite,75000,best fixed,402.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.07904126166217747
1240,frostbite,75000,inverse,240.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04094156224382246
1241,frostbite,75000,mean,546.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.11261271811687551
1242,frostbite,77500,best fixed,400.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.07857282273490261
1243,frostbite,77500,inverse,242.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04141000117109732
1244,frostbite,77500,mean,637.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.1340047624624273
1245,frostbite,80000,best fixed,362.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.06967248311668034
1246,frostbite,80000,inverse,242.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.04141000117109732
1247,frostbite,80000,mean,720.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,236.9,866.8,4334.7,65.2,402.0,0.15352305109887962
1248,gopher,2500,best fixed,151.66666666666666,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,1.5,596.8,349.5,2412.5,257.6,1078.4,-0.0491592803997092
1249,gopher,2500,inverse,231.11111111111111,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,-0.012292398203577385
1250,gopher,2500,mean,217.91666666666666,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,1.5,596.8,349.5,2412.5,257.6,1078.4,-0.018415394372515367
1251,gopher,5000,best fixed,216.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,1.5,596.8,349.5,2412.5,257.6,1078.4,-0.019304840131792667
1252,gopher,5000,inverse,226.66666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,-0.014354881123640709
1253,gopher,5000,mean,252.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,1.5,596.8,349.5,2412.5,257.6,1078.4,-0.0025987284792797914
1254,gopher,7500,best fixed,228.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,-0.013736136247621709
1255,gopher,7500,inverse,324.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.03081349482574596
1256,gopher,7500,mean,333.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,1.5,596.8,349.5,2412.5,257.6,1078.4,0.03499002273887418
1257,gopher,10000,best fixed,209.33333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,-0.022398564511887643
1258,gopher,10000,inverse,290.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.015344872925271084
1259,gopher,10000,mean,377.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,1.5,596.8,349.5,2412.5,257.6,1078.4,0.05540860364750103
1260,gopher,12500,best fixed,464.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.09578170680774048
1261,gopher,12500,inverse,413.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.07226940151901864
1262,gopher,12500,mean,454.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,1.5,596.8,349.5,2412.5,257.6,1078.4,0.09114112023759802
1263,gopher,15000,best fixed,585.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.15208749052546908
1264,gopher,15000,inverse,506.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.11558154284034834
1265,gopher,15000,mean,512.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.11805652234442432
1266,gopher,17500,best fixed,662.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.18797469333457079
1267,gopher,17500,inverse,462.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.0951629619317215
1268,gopher,17500,mean,397.3333333333333,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.0648444630067907
1269,gopher,20000,best fixed,580.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.14961251102139309
1270,gopher,20000,inverse,504.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.11434405308831035
1271,gopher,20000,mean,362.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.04875709623029684
1272,gopher,22500,best fixed,532.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.12733769548470925
1273,gopher,22500,inverse,588.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.15332498027750707
1274,gopher,22500,mean,586.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.15270623540148803
1275,gopher,25000,best fixed,593.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.15579995978158306
1276,gopher,25000,inverse,625.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.17064983680603896
1277,gopher,25000,mean,768.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.23685553854007144
1278,gopher,27500,best fixed,680.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.19601837672281774
1279,gopher,27500,inverse,636.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.17559979581419088
1280,gopher,27500,mean,542.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.1322876544928612
1281,gopher,30000,best fixed,724.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.2164369576314446
1282,gopher,30000,inverse,652.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.18302473432641883
1283,gopher,30000,mean,508.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.11620028771636734
1284,gopher,32500,best fixed,790.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.24737420143239436
1285,gopher,32500,inverse,510.6666666666667,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.11743777746840534
1286,gopher,32500,mean,496.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.11063158383219637
1287,gopher,35000,best fixed,870.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.28449889399353406
1288,gopher,35000,inverse,566.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.1434250622612031
1289,gopher,35000,mean,654.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.18426222407845683
1290,gopher,37500,best fixed,769.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.23747428341609045
1291,gopher,37500,inverse,653.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.18364347920243784
1292,gopher,37500,mean,696.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.2034433152350457
1293,gopher,40000,best fixed,592.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.15518121490556405
1294,gopher,40000,inverse,725.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.21705570250746362
1295,gopher,40000,mean,614.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.16569987779788695
1296,gopher,42500,best fixed,797.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.2504679258124894
1297,gopher,42500,inverse,722.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.2158182127554256
1298,gopher,42500,mean,710.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.21024950887125463
1299,gopher,45000,best fixed,713.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.21148699862329265
1300,gopher,45000,inverse,682.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.1972558664748557
1301,gopher,45000,mean,825.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.2634615682088883
1302,gopher,47500,best fixed,816.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.2591303540767553
1303,gopher,47500,inverse,593.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.15579995978158306
1304,gopher,47500,mean,850.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.27521772085324914
1305,gopher,50000,best fixed,870.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.28449889399353406
1306,gopher,50000,inverse,628.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.17188732655807692
1307,gopher,50000,mean,717.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.21334323325134963
1308,gopher,52500,best fixed,728.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.21829319225950158
1309,gopher,52500,inverse,637.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.1762185406902099
1310,gopher,52500,mean,652.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.18302473432641883
1311,gopher,55000,best fixed,830.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.2659365477129642
1312,gopher,55000,inverse,821.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.26160533358083127
1313,gopher,55000,mean,649.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.18178724457438086
1314,gopher,57500,best fixed,953.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.32286107630671185
1315,gopher,57500,inverse,717.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.21334323325134963
1316,gopher,57500,mean,661.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.18735594845855183
1317,gopher,60000,best fixed,758.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.23252432440793847
1318,gopher,60000,inverse,674.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.19354339721874175
1319,gopher,60000,mean,745.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.22633687564774854
1320,gopher,62500,best fixed,980.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.3352359738270917
1321,gopher,62500,inverse,750.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.22881185515182448
1322,gopher,62500,mean,552.0,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.13661886862499417
1323,gopher,65000,best fixed,914.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.3049174749021609
1324,gopher,65000,inverse,694.6666666666666,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.20282457035902668
1325,gopher,65000,mean,661.3333333333334,80000.0,100.0,8.0,0.9499999999999998,0.0,0.10000000000000002,250.0,2.0,20.0,0.3,1.0,596.8,349.5,2412.5,257.6,1078.4,0.18735594845855183
