,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
236,32500,372.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
237,35000,556.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
238,37500,390.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
239,40000,462.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
240,42500,536.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
241,45000,684.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
242,47500,570.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
243,50000,1022.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
244,52500,1008.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
245,55000,898.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
246,57500,646.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
247,60000,700.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
248,62500,496.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
249,65000,512.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
250,67500,538.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
251,70000,554.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
