,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED,simple,rainbow,human,random,normalized_reward
3437,35000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3438,37500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3439,40000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3440,42500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3441,45000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3442,47500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3443,50000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3444,52500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3445,55000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3446,57500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3447,60000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3448,62500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3449,65000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3450,67500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3451,70000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3452,72500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3453,75000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3454,77500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3455,80000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,58.3,97.8,69571.0,24.9,0.001079859258822565
3456,2500,0.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,-0.00035803589273877324
3457,5000,0.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,-0.00035803589273877324
3458,7500,0.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,-0.00035803589273877324
3459,10000,20.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,-7.045686242650555e-05
3460,12500,40.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.0002171221678857621
3461,15000,80.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.0007922802285102974
3462,17500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3463,20000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3464,22500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3465,25000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3466,27500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3467,30000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3468,32500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3469,35000,-120.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,-0.0020835100746123794
3470,37500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3471,40000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3472,42500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3473,45000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3474,47500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3475,50000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3476,52500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3477,55000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3478,57500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3479,60000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3480,62500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3481,65000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3482,67500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3483,70000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3484,72500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3485,75000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3486,77500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3487,80000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,58.3,97.8,69571.0,24.9,0.001079859258822565
3488,2500,0.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,-0.00035803589273877324
3489,5000,40.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.0002171221678857621
3490,7500,80.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.0007922802285102974
3491,10000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3492,12500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3493,15000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3494,17500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3495,20000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3496,22500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3497,25000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3498,27500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3499,30000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3500,32500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3501,35000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3502,37500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3503,40000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3504,42500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3505,45000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3506,47500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3507,50000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3508,52500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3509,55000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3510,57500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3511,60000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3512,62500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3513,65000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3514,67500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3515,70000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3516,72500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3517,75000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3518,77500,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3519,80000,100.0,private_eye,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,58.3,97.8,69571.0,24.9,0.001079859258822565
3520,2500,600.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.032811430205174894
3521,5000,685.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.03920668718164787
3522,7500,765.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.0452257525712695
3523,10000,1425.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.0948830420356479
3524,12500,895.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.05500673382940464
3525,15000,785.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.046730518918674906
3526,17500,1105.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.07080678047716141
3527,20000,1300.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.08547825236436411
3528,22500,1315.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.08660682712491817
3529,25000,1970.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.13588792500244523
3530,27500,3325.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.23783584503916153
3531,30000,4690.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.34053614824958056
3532,32500,4760.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.3458028304654995
3533,35000,4835.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.35144570426826977
3534,37500,4840.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.35182189585512114
3535,40000,4865.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.3537028537893779
3536,42500,4815.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.34994093792086434
3537,45000,4825.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.3506933210945671
3538,47500,4835.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.35144570426826977
3539,50000,4890.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.3555838117236346
3540,52500,4875.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.35445523696308057
3541,55000,4910.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.35708857807104005
3542,57500,6315.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.46279841397626986
3543,60000,8320.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.6136512403036618
3544,62500,8280.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.6106417076088511
3545,65000,8290.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.6113940907825538
3546,67500,8340.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.6151560066510673
3547,70000,8345.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.6155321982379186
3548,72500,8370.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.6174131561721754
3549,75000,8415.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.6207988804538376
3550,77500,8535.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.6298274785382699
3551,80000,5345.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,559.8,1152.9,13455.0,163.9,0.3898172461271076
3552,2500,645.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.03619715448683706
3553,5000,620.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.0343161965525803
3554,7500,635.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.03544477131313435
3555,10000,660.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.03732572924739111
3556,12500,660.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.03732572924739111
3557,15000,690.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.039582878768499224
3558,17500,1255.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.08209252808270195
3559,20000,1925.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.13250220072078306
3560,22500,1290.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.08472586919066141
3561,25000,2630.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.18554521446682365
3562,27500,2620.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.18479283129312093
3563,30000,3290.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.23520250393120207
3564,32500,3310.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.23670727027860747
3565,35000,4765.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.34617902205235085
3566,37500,4755.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.34542663887864816
3567,40000,4695.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.34091233983643193
3568,42500,4805.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.34918855474716165
3569,45000,4870.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.35407904537622925
3570,47500,4840.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.35182189585512114
3571,50000,4870.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.35407904537622925
3572,52500,4850.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.3525742790288238
3573,55000,4850.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.3525742790288238
3574,57500,4850.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.3525742790288238
3575,60000,4850.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.3525742790288238
3576,62500,4855.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.3529504706156752
3577,65000,4955.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.3604743023527022
3578,67500,5020.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.36536479298176977
3579,70000,5020.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.36536479298176977
3580,72500,5020.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.36536479298176977
3581,75000,5025.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.36574098456862114
3582,77500,5025.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.36574098456862114
3583,80000,5025.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,559.8,1152.9,13455.0,163.9,0.36574098456862114
3584,2500,255.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.006854210712431626
3585,5000,575.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.030930472270918136
3586,7500,665.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.03770192083424247
3587,10000,740.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.04334479463701274
3588,12500,750.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.04409717781071544
3589,15000,730.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.04259241146331003
3590,17500,730.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.04259241146331003
3591,20000,755.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.04447336939756679
3592,22500,760.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.04484956098441815
3593,25000,775.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.0459781357449722
3594,27500,790.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.047106710505526256
3595,30000,780.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.04635432733182355
3596,32500,785.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.046730518918674906
3597,35000,775.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.0459781357449722
3598,37500,790.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.047106710505526256
3599,40000,785.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.046730518918674906
3600,42500,780.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.04635432733182355
3601,45000,780.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.04635432733182355
3602,47500,775.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.0459781357449722
3603,50000,1440.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.09601161679620196
3604,52500,790.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.047106710505526256
3605,55000,1440.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.09601161679620196
3606,57500,785.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.046730518918674906
3607,60000,1620.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.10955451392285062
3608,62500,1285.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.08434967760381006
3609,65000,1300.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.08547825236436411
3610,67500,1295.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.08510206077751276
3611,70000,1930.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.13287839230763443
3612,72500,3220.0,qbert,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,559.8,1152.9,13455.0,163.9,0.22993582171528315
