,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
171,30000,105.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
172,32500,105.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
173,35000,100.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
174,37500,105.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
175,40000,105.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
176,42500,111.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
177,45000,124.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
178,47500,127.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
179,50000,107.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
180,52500,113.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
181,55000,161.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
182,57500,163.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
183,60000,149.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
184,62500,132.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
185,65000,169.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
186,67500,146.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
187,70000,145.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
188,72500,174.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
189,75000,124.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
190,77500,163.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
191,80000,140.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
192,2500,33.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
193,5000,59.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
194,7500,65.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
195,10000,69.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
196,12500,73.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
197,15000,82.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
198,17500,82.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
199,20000,80.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
200,22500,88.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
