,ENV,Step,TIME-SIG,Reward,ACTION-BUFFER-SIZE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,FRAMESTACK,M,SEED,simple,rainbow,human,random,normalized_reward
2494,ms_pacman,40000,0.9,2363.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.13362060561155845
2495,ms_pacman,40000,1.0,2181.6,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.12181774458764728
2496,ms_pacman,42500,0.5,2760.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.15941011692371684
2497,ms_pacman,42500,0.75,2380.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.13476449522621067
2498,ms_pacman,42500,0.9,2218.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.12423551127316215
2499,ms_pacman,42500,1.0,2048.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.11318657749527172
2500,ms_pacman,45000,0.5,2725.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.15714833518565455
2501,ms_pacman,45000,0.75,2553.6,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.14599541144279574
2502,ms_pacman,45000,0.9,2241.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.12569137078271947
2503,ms_pacman,45000,1.0,2121.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.11789212341009092
2504,ms_pacman,47500,0.5,2703.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.15571847316733933
2505,ms_pacman,47500,0.75,2571.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.14713930105744794
2506,ms_pacman,47500,0.9,2350.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.13281468338305355
2507,ms_pacman,47500,1.0,2098.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.11641026640929152
2508,ms_pacman,50000,0.5,2868.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16642943955908254
2509,ms_pacman,50000,0.75,2640.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1516108695510883
2510,ms_pacman,50000,0.9,2317.6,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.13065689160995964
2511,ms_pacman,50000,1.0,2248.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.12615932562507717
2512,ms_pacman,52500,0.5,2890.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16791129655988196
2513,ms_pacman,52500,0.75,2820.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16336173559251532
2514,ms_pacman,52500,0.9,2654.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.15257277672704583
2515,ms_pacman,52500,1.0,2270.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1275631901521503
2516,ms_pacman,55000,0.5,2897.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16832725641975546
2517,ms_pacman,55000,0.75,2930.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17048504819284938
2518,ms_pacman,55000,0.9,2584.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1480232157596792
2519,ms_pacman,55000,1.0,2242.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.12579536074768785
2520,ms_pacman,57500,0.5,2926.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17022507328042843
2521,ms_pacman,57500,0.75,2990.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17435867438792155
2522,ms_pacman,57500,0.9,2784.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16096996639824254
2523,ms_pacman,57500,1.0,2156.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1201799026393953
2524,ms_pacman,60000,0.5,2941.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17118698045638592
2525,ms_pacman,60000,0.75,3036.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1773743833720046
2526,ms_pacman,60000,0.9,2837.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1644276327334412
2527,ms_pacman,60000,1.0,2088.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.11573433163699703
2528,ms_pacman,62500,0.5,3069.6,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17953217514509848
2529,ms_pacman,62500,0.75,2986.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1740986994755006
2530,ms_pacman,62500,0.9,2778.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16063199901209532
2531,ms_pacman,62500,1.0,2331.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.13154080631219087
2532,ms_pacman,65000,0.5,3050.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17825829807423582
2533,ms_pacman,65000,0.75,2877.6,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1670533793488928
2534,ms_pacman,65000,0.9,2688.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.15473056850013972
2535,ms_pacman,65000,1.0,2423.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.13752022929787272
2536,ms_pacman,67500,0.5,3078.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1801041199524246
2537,ms_pacman,67500,0.75,2891.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16793729405112404
2538,ms_pacman,67500,0.9,2847.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16507757001449358
2539,ms_pacman,67500,1.0,2396.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.13580439487589446
2540,ms_pacman,70000,0.5,3091.6,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.18096203716341372
2541,ms_pacman,70000,0.75,2912.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.169289163595713
2542,ms_pacman,70000,0.9,2858.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16577950227803015
2543,ms_pacman,70000,1.0,2502.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.14269373005504968
2544,ms_pacman,72500,0.5,3079.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.18015611493490874
2545,ms_pacman,72500,0.75,2937.6,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17095300303520708
2546,ms_pacman,72500,0.9,2820.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16333573810127322
2547,ms_pacman,72500,1.0,2458.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.13983400601841922
2548,ms_pacman,75000,0.5,3044.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1778943331968465
2549,ms_pacman,75000,0.75,2960.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17243486003600653
2550,ms_pacman,75000,0.9,2832.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16408966534729397
2551,ms_pacman,75000,1.0,2484.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1414978454579133
2552,ms_pacman,77500,0.5,3105.6,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.18187194935688702
2553,ms_pacman,77500,0.75,2952.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17188891271992252
2554,ms_pacman,77500,0.9,2889.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16780730659491355
2555,ms_pacman,77500,1.0,2544.0,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.14537147165298547
2556,ms_pacman,80000,0.5,3074.4,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.17984414504000362
2557,ms_pacman,80000,0.75,2951.2,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.1718369177374383
2558,ms_pacman,80000,0.9,2777.6,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.16055400653836902
2559,ms_pacman,80000,1.0,2502.8,80000,100,8,0.95,0,0.1,250,2,20,2,761.8,1204.1,15693.4,307.3,0.14269373005504968
2560,pong,2500,0.5,-20.533333333333335,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005555555555555477
2561,pong,2500,0.75,-20.53333333333333,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005555555555555595
2562,pong,2500,0.9,-20.533333333333335,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005555555555555477
2563,pong,2500,1.0,-20.533333333333335,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005555555555555477
2564,pong,5000,0.5,-20.560000000000002,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666567
2565,pong,5000,0.75,-20.560000000000002,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666567
2566,pong,5000,0.9,-20.559999999999995,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666804
2567,pong,5000,1.0,-20.560000000000002,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666567
2568,pong,7500,0.5,-20.48,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333295
2569,pong,7500,0.75,-20.479999999999997,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333414
2570,pong,7500,0.9,-20.479999999999997,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333414
2571,pong,7500,1.0,-20.48,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333295
2572,pong,10000,0.5,-20.56,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666685
2573,pong,10000,0.75,-20.56,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666685
2574,pong,10000,0.9,-20.560000000000002,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666567
2575,pong,10000,1.0,-20.559999999999995,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666804
2576,pong,12500,0.5,-20.28,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.013999999999999938
2577,pong,12500,0.75,-20.28,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.013999999999999938
2578,pong,12500,0.9,-20.28,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.013999999999999938
2579,pong,12500,1.0,-20.279999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.014000000000000058
2580,pong,15000,0.5,-20.439999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666718
2581,pong,15000,0.75,-20.439999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666718
2582,pong,15000,0.9,-20.44,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0086666666666666
2583,pong,15000,1.0,-20.439999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666718
2584,pong,17500,0.5,-20.56,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666685
2585,pong,17500,0.75,-20.56,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666685
2586,pong,17500,0.9,-20.560000000000002,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666567
2587,pong,17500,1.0,-20.56,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666685
2588,pong,20000,0.5,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2589,pong,20000,0.75,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2590,pong,20000,0.9,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2591,pong,20000,1.0,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2592,pong,22500,0.5,-20.48,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333295
2593,pong,22500,0.75,-20.48,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333295
2594,pong,22500,0.9,-20.479999999999997,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333414
2595,pong,22500,1.0,-20.479999999999997,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333414
2596,pong,25000,0.5,-20.439999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666718
2597,pong,25000,0.75,-20.439999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666718
2598,pong,25000,0.9,-20.439999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666718
2599,pong,25000,1.0,-20.439999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666718
2600,pong,27500,0.5,-20.2,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.016666666666666666
2601,pong,27500,0.75,-20.2,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.016666666666666666
2602,pong,27500,0.9,-20.2,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.016666666666666666
2603,pong,27500,1.0,-20.2,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.016666666666666666
2604,pong,30000,0.5,-20.240000000000002,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.015333333333333244
2605,pong,30000,0.75,-20.24,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.015333333333333362
2606,pong,30000,0.9,-20.24,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.015333333333333362
2607,pong,30000,1.0,-20.240000000000002,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.015333333333333244
2608,pong,32500,0.5,-20.6,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0033333333333332624
2609,pong,32500,0.75,-20.6,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0033333333333332624
2610,pong,32500,0.9,-20.6,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0033333333333332624
2611,pong,32500,1.0,-20.6,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0033333333333332624
2612,pong,35000,0.5,-20.28,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.013999999999999938
2613,pong,35000,0.75,-20.28,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.013999999999999938
2614,pong,35000,0.9,-20.279999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.014000000000000058
2615,pong,35000,1.0,-20.28,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.013999999999999938
2616,pong,37500,0.5,-20.52,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005999999999999991
2617,pong,37500,0.75,-20.52,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005999999999999991
2618,pong,37500,0.9,-20.520000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005999999999999872
2619,pong,37500,1.0,-20.52,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005999999999999991
2620,pong,40000,0.5,-20.360000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333211
2621,pong,40000,0.75,-20.360000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333211
2622,pong,40000,0.9,-20.360000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333211
2623,pong,40000,1.0,-20.360000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333211
2624,pong,42500,0.5,-20.4,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.010000000000000024
2625,pong,42500,0.75,-20.4,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.010000000000000024
2626,pong,42500,0.9,-20.4,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.010000000000000024
2627,pong,42500,1.0,-20.4,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.010000000000000024
2628,pong,45000,0.5,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2629,pong,45000,0.75,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2630,pong,45000,0.9,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2631,pong,45000,1.0,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2632,pong,47500,0.5,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2633,pong,47500,0.75,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2634,pong,47500,0.9,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2635,pong,47500,1.0,-20.32,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.012666666666666633
2636,pong,50000,0.5,-20.360000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333211
2637,pong,50000,0.75,-20.360000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333211
2638,pong,50000,0.9,-20.36,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333329
2639,pong,50000,1.0,-20.360000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333211
2640,pong,52500,0.5,-20.360000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333211
2641,pong,52500,0.75,-20.359999999999996,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333447
2642,pong,52500,0.9,-20.36,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333329
2643,pong,52500,1.0,-20.36,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333329
2644,pong,55000,0.5,-20.52,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005999999999999991
2645,pong,55000,0.75,-20.52,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005999999999999991
2646,pong,55000,0.9,-20.520000000000003,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005999999999999872
2647,pong,55000,1.0,-20.52,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.005999999999999991
2648,pong,57500,0.5,-20.4,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.010000000000000024
2649,pong,57500,0.75,-20.4,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.010000000000000024
2650,pong,57500,0.9,-20.4,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.010000000000000024
2651,pong,57500,1.0,-20.4,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.010000000000000024
2652,pong,60000,0.5,-19.919999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.026000000000000037
2653,pong,60000,0.75,-19.92,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.02599999999999992
2654,pong,60000,0.9,-19.919999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.026000000000000037
2655,pong,60000,1.0,-19.919999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.026000000000000037
2656,pong,62500,0.5,-20.28,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.013999999999999938
2657,pong,62500,0.75,-20.279999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.014000000000000058
2658,pong,62500,0.9,-20.28,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.013999999999999938
2659,pong,62500,1.0,-20.28,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.013999999999999938
2660,pong,65000,0.5,-20.440000000000005,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666482
2661,pong,65000,0.75,-20.440000000000005,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666482
2662,pong,65000,0.9,-20.44,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0086666666666666
2663,pong,65000,1.0,-20.439999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666718
2664,pong,67500,0.5,-20.2,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.016666666666666666
2665,pong,67500,0.75,-20.2,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.016666666666666666
2666,pong,67500,0.9,-20.2,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.016666666666666666
2667,pong,67500,1.0,-20.2,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.016666666666666666
2668,pong,70000,0.5,-20.56,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666685
2669,pong,70000,0.75,-20.56,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666685
2670,pong,70000,0.9,-20.56,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666685
2671,pong,70000,1.0,-20.56,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.004666666666666685
2672,pong,72500,0.5,-20.44,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0086666666666666
2673,pong,72500,0.75,-20.44,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0086666666666666
2674,pong,72500,0.9,-20.439999999999998,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.008666666666666718
2675,pong,72500,1.0,-20.44,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0086666666666666
2676,pong,75000,0.5,-20.48,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333295
2677,pong,75000,0.75,-20.48,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333295
2678,pong,75000,0.9,-20.479999999999997,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333414
2679,pong,75000,1.0,-20.48,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.007333333333333295
2680,pong,77500,0.5,-20.359999999999996,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333447
2681,pong,77500,0.75,-20.359999999999996,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333447
2682,pong,77500,0.9,-20.359999999999996,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333447
2683,pong,77500,1.0,-20.36,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.011333333333333329
2684,pong,80000,0.5,-20.44,80000,100,8,0.95,0,0.1,250,2,20,2,5.2,-19.3,9.3,-20.7,0.0086666666666666
